fight_id,event_id,event_name,event_date,event_location,weight_class,title_fight,winner_id,result_status,method,finish_round,finish_time,time_format,referee,details,bonuses,r_fighter_id,r_fighter_name,r_fighter_nick_name,r_height,r_weight_lbs,r_reach_inches,r_stance,r_dob,r_slpm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_acc,r_td_def,r_sub_avg,b_fighter_id,b_fighter_name,b_fighter_nick_name,b_height,b_weight_lbs,b_reach_inches,b_stance,b_dob,b_slpm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_acc,b_td_def,b_sub_avg,r_total_kd,b_total_kd,r_total_sig_landed,r_total_sig_atmp,b_total_sig_landed,b_total_sig_atmp,r_total_total_str_landed,r_total_total_str_atmp,b_total_total_str_landed,b_total_total_str_atmp,r_total_td_success,r_total_td_atmp,b_total_td_success,b_total_td_atmp,r_total_sub_att,b_total_sub_att,r_total_rev,b_total_rev,r_total_sig_str_landed_head,r_total_sig_str_atmp_head,b_total_sig_str_landed_head,b_total_sig_str_atmp_head,r_total_sig_str_landed_body,r_total_sig_str_atmp_body,b_total_sig_str_landed_body,b_total_sig_str_atmp_body,r_total_sig_str_landed_leg,r_total_sig_str_atmp_leg,b_total_sig_str_landed_leg,b_total_sig_str_atmp_leg,r_total_sig_str_landed_distance,r_total_sig_str_atmp_distance,b_total_sig_str_landed_distance,b_total_sig_str_atmp_distance,r_total_sig_str_landed_clinch,r_total_sig_str_atmp_clinch,b_total_sig_str_landed_clinch,b_total_sig_str_atmp_clinch,r_total_sig_str_landed_ground,r_total_sig_str_atmp_ground,b_total_sig_str_landed_ground,b_total_sig_str_atmp_ground,r_total_ctrl_seconds,b_total_ctrl_seconds,rounds_fought
c89017008da245be,a390eb8a9b2df298,UFC 9: Motor City Madness,1996-05-17,"Detroit, Michigan, USA",Open Weight,0,08a7080ff5904661,win,KO/TKO,1,5:32,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Mount,,08a7080ff5904661,Rafael Carino,,"6' 8""",245,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0,8738eacd62e82a32,Matt Andersen,,"6' 2""",230,,Southpaw,1971-05-29,0.0,0,0.0,0,0.0,0,0,0.0,0,0,8,17,0,0,33,48,5,5,1,1,0,0,0,0,0,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,1
3a8baa48c9b30d47,43612456979e5d5e,UFC Fight Night: Maia vs Shields,2013-10-09,"Barueri, Sao Paulo, Brazil",Flyweight,0,b2e3aca4cd363477,win,KO/TKO,2,4:31,3 Rnd (5-5-5),Keith Peterson,Punches to Head In Clinch,,14aa21bc82cac57d,Iliarde Santos,,"5' 5""",125,67,Orthodox,1980-09-25,3.0,30,6.1,57,1.66,23,83,0.0,b2e3aca4cd363477,Chris Cariaso,Kamikaze,"5' 3""",125,64,Southpaw,1981-05-27,3.35,43,2.23,61,1.11,39,57,0.8,0,0,35,88,54,124,46,101,61,132,2,4,0,1,0,0,0,0,23,72,42,104,10,12,9,17,2,4,3,3,28,80,41,109,5,6,8,8,2,2,5,7,139,43,2
1e9a2b197ebff074,14b9e0f2679a2205,UFC Fight Night: Woodley vs. Burns,2020-05-30,"Las Vegas, Nevada, USA",Catch Weight,0,aa171d55d4b5208f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Sal D'amato 28 - 29. Eric Colon 28 - 29. Dave Hagen 28 - 29.,,aa171d55d4b5208f,Billy Quarantillo,,"5' 10""",155,70,Orthodox,1988-12-08,7.18,52,6.02,44,1.42,24,60,0.9,be68b375707dcb85,Spike Carlyle,Alpha Ginger,"5' 8""",145,71,Switch,1993-05-06,2.55,54,3.85,30,3.34,36,57,0.5,0,0,49,66,37,66,110,135,64,102,2,3,3,6,2,0,1,3,42,59,34,63,6,6,2,2,1,1,1,1,12,22,12,16,5,5,4,4,32,39,21,46,284,541,3
0bcb04163f8d8ead,fc9a9559a05f2704,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,"Norfolk, Virginia, USA",Featherweight,0,be68b375707dcb85,win,KO/TKO,1,1:25,3 Rnd (5-5-5),Scott Howard,Punches to Head From Mount,,003d82fa384ca1d0,Aalon Cruz,,"6' 0""",145,78,Switch,1989-09-20,7.58,39,8.88,58,0.0,0,0,0.0,be68b375707dcb85,Spike Carlyle,Alpha Ginger,"5' 8""",145,71,Switch,1993-05-06,2.55,54,3.85,30,3.34,36,57,0.5,0,0,2,12,20,29,2,12,29,38,0,1,0,0,0,0,0,0,2,4,19,27,0,4,0,1,0,4,1,1,2,12,2,6,0,0,4,5,0,0,14,18,5,7,1
181c3312f14de5a8,992c82450d96f726,UFC Fight Night: Smith vs. Clark,2020-11-28,"Las Vegas, Nevada, USA",Featherweight,0,9abc648e76c4493a,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Mike Bell 27 - 30. Sal D'amato 27 - 30. Tony Weeks 27 - 30.,,be68b375707dcb85,Spike Carlyle,Alpha Ginger,"5' 8""",145,71,Switch,1993-05-06,2.55,54,3.85,30,3.34,36,57,0.5,9abc648e76c4493a,Bill Algeo,Senor Perfecto,"6' 0""",145,73,Switch,1989-06-09,5.88,51,4.38,47,1.03,50,55,0.1,0,0,23,53,70,95,28,65,118,150,4,13,1,3,1,0,1,1,14,37,44,63,3,8,18,23,6,8,8,9,19,45,42,64,1,3,14,15,3,5,14,16,258,256,3
41fdcb1da04d0ab5,20bcc9966affb19c,Strikeforce - Fedor vs. Silva,2011-02-12,,Welterweight,0,6b8db407d49c6e4b,win,KO/TKO,1,4:10,3 Rnd (5-5-5),Keith Peterson,"Punches to Head From Back Control
      Submission to Strikes",,6b8db407d49c6e4b,Sam Oropeza,,"6' 2""",170,,,1985-06-17,7.68,56,1.44,70,3.6,33,100,0.0,f59a6de8a5dfe297,Don Carlo-Clauss,,,170,,,,1.44,30,7.68,43,0.0,0,66,0.0,0,0,32,57,6,20,50,83,12,26,1,3,0,3,0,0,0,0,29,52,5,19,3,5,1,1,0,0,0,0,6,27,5,19,5,5,1,1,21,25,0,0,85,0,1
78736e322574e500,4b2390cfaceb91d8,UFC 207: Nunes vs. Rousey,2016-12-30,"Las Vegas, Nevada, USA",Middleweight,0,52e76bb4b3e852f3,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Marcos Rosales 28 - 29. Dave Hagen 28 - 29. Sal D'amato 28 - 29.,,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,7acbb0972e75281a,Marvin Vettori,The Italian Dream,"6' 0""",185,74,Southpaw,1993-09-20,4.74,45,4.55,56,1.41,43,68,0.4,0,0,28,75,29,70,44,94,99,144,4,13,1,1,0,1,0,0,12,54,21,61,4,8,4,5,12,13,4,4,18,58,11,46,6,9,2,3,4,8,16,21,333,179,3
92f569a6d9374b86,4304992c2acc187b,UFC 257: Poirier vs. McGregor,2021-01-23,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Middleweight,0,0c6d9ea8306c029e,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 27 - 30. Anders Ohlsson 27 - 30. David Lethaby 28 - 29.,,0c6d9ea8306c029e,Brad Tavares,,"6' 1""",185,74,Orthodox,1987-12-21,3.41,43,3.32,54,0.7,26,80,0.0,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,0,0,54,108,34,103,73,135,57,135,0,0,1,12,0,0,0,0,28,76,24,93,6,8,2,2,20,24,8,8,50,102,33,100,4,6,1,3,0,0,0,0,5,388,3
633fbb0894c002d2,dd39f1ca787a3d9d,UFC Fight Night: Namajunas vs. VanZant,2015-12-10,"Las Vegas, Nevada, USA",Middleweight,0,,no_contest,Could Not Continue,1,0:11,3 Rnd (5-5-5),Mark Smith,Eye Poke by Carlos Junior,,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,8d9586726252dbf7,Kevin Casey,King,"5' 11""",185,77,Southpaw,1981-06-15,2.27,53,3.76,46,0.79,22,27,0.4,0,0,1,4,0,2,1,4,0,2,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1
b33d1e693e3c9958,e60201cfab7d656d,UFC Fight Night: Hunt vs Mir,2016-03-19,"Brisbane, Queensland, Australia",Middleweight,0,bdcbb976816fd256,win,KO/TKO,3,1:36,3 Rnd (5-5-5),Greg Kleynjans,Punches to Head From Half Guard,,bdcbb976816fd256,Daniel Kelly,,"6' 0""",185,70,Southpaw,1977-10-31,3.62,38,4.64,61,1.86,34,78,0.3,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,0,0,37,88,33,62,57,112,52,87,0,1,2,9,0,0,0,0,30,80,22,47,3,3,9,12,4,5,2,3,8,37,26,52,3,5,2,4,26,46,5,6,74,299,3
2144d4e090b15e55,6776260cb0aef647,Strikeforce - Diaz vs. Daley,2011-04-09,,Catch Weight,0,4a9e305633f3ef47,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Cecil Peoples,27 - 30. 27 - 30. 27 - 30.,,4a9e305633f3ef47,Rolando Perez,,"5' 8""",135,,Orthodox,,4.23,36,4.83,63,0.0,0,100,0.0,99a86b134dccc166,Edgar Cardenas,Kitty Katt,,145,,,,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ad3acca165a5d90,1507214bbc7a79e2,UFC 212: Aldo vs. Holloway,2017-06-03,"Rio de Janeiro, Rio de Janeiro, Brazil",Middleweight,0,52e76bb4b3e852f3,win,Submission,2,3:49,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke,,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,b9664eae2ac75262,Eric Spicely,Zebrinha,"6' 1""",185,73,Orthodox,1986-09-29,3.71,45,5.72,55,1.31,20,75,1.0,0,0,12,23,17,26,37,56,39,49,1,1,1,2,2,0,0,0,9,19,17,26,2,3,0,0,1,1,0,0,1,7,1,6,0,1,0,0,11,15,16,20,289,35,2
42ec60fe546264f9,cbe79765d44bd172,Strikeforce Challengers 10,2010-08-13,,Women's Bantamweight,0,51a0c09cbe9b8472,win,Decision - Unanimous,2,3:00,2 Rnd (3-3),Neil Sarembock,18 - 20. 18 - 20. 18 - 20.,,aa943b9bc00cb0ed,Colleen Schneider,,,135,,,1982-03-12,2.17,48,2.5,50,2.5,50,60,0.0,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,13,27,15,30,32,51,61,81,1,2,2,5,0,0,0,0,5,18,4,11,5,5,5,12,3,4,6,7,4,14,2,6,8,9,12,22,1,4,1,2,0,0,2
735ed861dee80d25,063649e21bc9d6d5,UFC Fight Night: Henderson vs Dos Anjos,2014-08-23,"Tulsa, Oklahoma, USA",Middleweight,0,cfb65863d5099327,win,KO/TKO,2,0:20,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,Performance of the Night,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,cfb65863d5099327,Thales Leites,,"6' 1""",185,78,Orthodox,1981-09-06,2.13,40,2.99,52,2.1,27,30,1.1,0,1,18,51,18,43,18,51,19,44,0,1,0,1,0,0,0,0,9,39,11,33,2,4,3,6,7,8,4,4,16,49,12,31,2,2,5,9,0,0,1,3,27,51,2
d9834a03626a3c06,df5a77121ba84a5d,UFC 165: Jones vs Gustafsson,2013-09-21,"Toronto, Ontario, Canada",Middleweight,0,3591d0d5d382a381,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Richard Bertrand 27 - 30. Doug Crosby 27 - 30. Sal D'amato 26 - 30.,,05560764359161e4,Constantinos Philippou,,"5' 11""",185,73,Orthodox,1979-11-29,2.19,35,2.73,54,0.4,42,65,0.3,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,0,0,7,25,29,64,15,34,89,134,0,0,5,5,0,0,0,0,2,19,19,54,1,1,8,8,4,5,2,2,7,25,8,30,0,0,0,0,0,0,21,34,0,749,3
4a855d7b7cf8d951,07f72a2a7591b409,Strikeforce Challengers 17,2011-07-22,,Women's Bantamweight,0,36df8e119aec6175,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,Adalaide Byrd 27 - 30. Patricia Morse-Jarman 27 - 30. Mark Smith 27 - 30.,,36df8e119aec6175,Sarah Kaufman,,"5' 5""",135,66,Orthodox,1985-09-20,6.65,46,4.0,62,0.38,57,81,0.0,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,111,220,81,140,145,262,112,178,0,0,1,9,0,0,0,0,68,168,27,75,12,16,8,12,31,36,46,53,83,187,51,103,24,29,25,29,4,4,5,8,0,0,3
0ecbb881c74a63f5,b757c73f443d4fca,UFC Fight Night: Munoz vs Mousasi,2014-05-31,"Berlin, Germany",Middleweight,0,5d7bdab5e03e3216,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Ben Cartlidge 27 - 30. Andy Haigh 28 - 29. Paul Sutherland 27 - 30.,Performance of the Night,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,5d7bdab5e03e3216,CB Dollaway,The Doberman,"6' 2""",185,76,Orthodox,1983-08-10,2.65,47,2.58,54,3.55,54,62,1.2,0,1,29,86,44,79,41,100,64,109,1,4,3,4,1,0,0,1,18,68,22,49,6,13,9,16,5,5,13,14,28,83,29,60,1,3,10,10,0,0,5,9,86,369,3
d37660fceaa8125a,d3b5ad3b15a64a18,UFC on FUEL TV: Munoz vs Weidman,2012-07-11,"San Jose, California, USA",Middleweight,0,3591d0d5d382a381,win,Submission,2,1:39,3 Rnd (5-5-5),Josh Rosenthal,Rear Naked Choke,,d23ccf4a6c221284,Karlos Vemola,,"6' 0""",185,75,Orthodox,1985-07-03,1.67,44,2.13,37,1.93,25,31,1.7,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,0,0,3,7,4,8,9,15,10,16,1,8,0,1,2,2,1,0,0,4,2,6,0,0,2,2,3,3,0,0,3,5,1,2,0,1,1,1,0,1,2,5,127,218,2
4861212df08bbf77,d41937647eae9a34,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Middleweight,0,3591d0d5d382a381,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Philippe Chartier,Cardo Urso 28 - 29. Sal D'amato 29 - 28. Tony Weeks 28 - 29.,,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,4d44f37107f01b9b,Tom Lawlor,Filthy,"6' 0""",205,74,Southpaw,1983-05-15,2.5,42,2.41,60,2.46,32,57,1.4,0,0,34,84,20,75,44,94,31,89,0,2,2,8,1,2,0,0,15,57,14,67,15,22,0,2,4,5,6,6,16,56,18,68,17,24,2,6,1,4,0,1,92,408,3
0dd8f71a1a628550,63def5a5662a6917,Strikeforce - Feijao vs. Henderson,2011-03-05,,Strikeforce Women's 135 lbs.,1,0b77a05bcbd2de74,win,Submission,4,1:29,5 Rnd (5-5-5-5-5),Greg Franklin,Triangle Choke From Bottom Guard,,0b77a05bcbd2de74,Marloes Coenen,,"5' 9""",145,67,,1981-03-31,2.15,51,1.9,67,0.82,30,41,2.5,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,32,64,45,98,42,79,238,335,0,1,2,5,2,0,0,0,4,31,25,74,9,13,7,10,19,20,13,14,19,48,12,45,12,14,1,1,1,2,32,52,156,550,4
3566c8e9d3a9caa8,aa79d5399571068e,UFC on FOX: Henderson vs Melendez,2013-04-20,"San Jose, California, USA",Middleweight,0,3591d0d5d382a381,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Mike Bell 28 - 29. Derek Cleary 28 - 29. Edward Collantes 28 - 29.,,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,9450848a71d53776,Lorenz Larkin,The Monsoon,"5' 11""",170,72,Orthodox,1986-09-03,3.53,46,2.74,63,0.27,42,79,0.1,0,0,12,75,32,82,13,78,36,88,2,11,0,0,0,0,0,1,8,58,11,46,1,12,1,8,3,5,20,28,11,72,22,65,1,3,9,16,0,0,1,1,316,8,3
a90cabf2913fc6ef,21f2974fd08085e3,UFC on FUEL TV: Gustafsson vs Silva,2012-04-14,"Stockholm, Sweden",Middleweight,0,3591d0d5d382a381,win,Submission,2,1:42,3 Rnd (5-5-5),Kristian Hacklou,Rear Naked Choke,,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,0e21976afc92e4d1,Magnus Cedenblad,Jycken,"6' 5""",185,79,Orthodox,1982-04-10,2.38,51,3.02,40,2.87,64,66,1.0,0,0,28,30,11,14,53,57,39,42,2,2,0,0,1,1,1,1,27,29,10,11,1,1,0,1,0,0,1,2,2,3,4,7,0,0,0,0,26,27,7,7,218,134,2
ffbc12e4f821ec68,51b0bb73a1da34bc,UFC Fight Night: Machida vs Mousasi,2014-02-15,"Jaragua do Sul, Santa Catarina, Brazil",Middleweight,0,7a703c565ccaa18f,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Richard Bertrand 28 - 29. 28 - 29. 27 - 30.,,7a703c565ccaa18f,Jacare Souza,,"6' 1""",185,72,Orthodox,1979-12-07,2.53,47,2.83,62,2.57,39,57,1.3,3591d0d5d382a381,Francis Carmont,Limitless,"6' 3""",205,78,Orthodox,1981-10-11,2.22,42,1.64,59,1.79,36,73,0.6,0,0,16,47,19,71,51,89,44,107,2,4,0,1,3,0,0,1,10,39,14,59,4,6,2,7,2,2,3,5,7,35,19,70,3,3,0,1,6,9,0,0,519,14,3
9d80bd1f92d23dfa,e5d03e4d966126bd,UFC Fight Night: Shevchenko vs. Carmouche 2,2019-08-10,"Montevideo, Uruguay",Women's Flyweight,1,132deb59abae64b1,win,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Keith Peterson,Guilherme Bravo 45 - 50. Eric Colon 45 - 50. Tony Weeks 45 - 50.,,132deb59abae64b1,Valentina Shevchenko,Bullet,"5' 5""",125,66,Southpaw,1988-03-07,3.04,52,2.0,63,2.65,61,76,0.3,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,42,115,18,76,84,159,132,191,1,1,0,4,0,0,0,0,16,73,1,40,4,12,4,7,22,30,13,29,38,106,17,75,1,1,1,1,3,8,0,0,469,0,5
c543563958093446,5330fe7e4c3af81c,UFC on FOX: Johnson vs Moraga,2013-07-27,"Seattle, Washington, USA",Women's Bantamweight,0,51a0c09cbe9b8472,win,KO/TKO,2,3:57,3 Rnd (5-5-5),Herb Dean,Punches to Head From Mount,,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,6a1901c62ab3870f,Jessica Andrade,Bate Estaca,"5' 1""",115,62,Orthodox,1991-09-25,6.37,48,5.58,54,2.1,54,75,0.3,0,0,50,83,10,15,114,166,14,20,3,3,1,1,1,1,0,0,45,78,3,8,1,1,4,4,4,4,3,3,6,9,4,8,1,2,5,5,43,72,1,2,473,21,2
e446c5e4a8b8d189,a421465acbe59c77,UFC on FOX: Werdum vs Browne,2014-04-19,"Orlando, Florida, USA",Women's Bantamweight,0,b96619b3acd7d9da,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Hector Gomez 28 - 29. Chris Lee 28 - 29. Tim Vannatta 28 - 29.,,b96619b3acd7d9da,Miesha Tate,Cupcake,"5' 6""",135,65,Orthodox,1986-08-18,2.62,44,3.05,51,1.97,30,56,1.2,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,27,57,18,34,82,124,75,95,1,7,5,7,2,0,0,0,20,41,4,16,2,9,3,5,5,7,11,13,9,36,7,23,3,6,7,7,15,15,4,4,351,389,3
e9e6023dbba9a8b0,09c44b317c98bf96,UFC 157: Rousey vs Carmouche,2013-02-23,"Anaheim, California, USA",Women's Bantamweight,1,8bdac25ce0bb874d,win,Submission,1,4:49,5 Rnd (5-5-5-5-5),John McCarthy,Armbar On Ground,,8bdac25ce0bb874d,Ronda Rousey,Rowdy,"5' 7""",135,66,Orthodox,1987-02-01,4.17,52,4.14,44,6.26,68,50,4.8,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,7,14,4,6,41,50,22,24,1,1,0,0,1,1,0,0,6,13,4,6,1,1,0,0,0,0,0,0,1,5,3,5,2,2,1,1,4,7,0,0,227,52,1
10a1947cb3feabc1,bcd124bcd3d5be46,UFC Fight Night: Swanson vs. Ortega,2017-12-09,"Fresno, California, USA",Women's Flyweight,0,4c2d90e335e6df19,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Frank Trigg,Derek Cleary 28 - 29. Jason McCoy 29 - 28. Ron McCarthy 28 - 29.,,4c2d90e335e6df19,Alexis Davis,,"5' 6""",135,68,Orthodox,1984-10-04,4.63,49,4.45,54,0.95,44,34,0.7,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,0,0,23,63,49,71,132,182,191,215,1,3,4,4,2,0,1,0,10,44,29,46,6,10,13,15,7,9,7,10,7,39,20,40,9,15,12,13,7,9,17,18,351,393,3
706228ddb6076b3f,4956f60b7fa57c1a,UFC 205: Alvarez vs McGregor,2016-11-12,"New York City, New York, USA",Women's Bantamweight,0,51a0c09cbe9b8472,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Cardo Urso 28 - 29. Glenn Trowbridge 29 - 28. Chris Lee 28 - 29.,,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,e872e9a9a902c045,Katlyn Cerminara,Blonde Fighter,"5' 9""",125,68,Orthodox,1988-12-28,4.58,34,4.48,62,0.31,15,50,0.3,0,1,27,64,22,115,49,88,64,160,4,7,0,0,0,0,0,0,6,32,11,94,5,7,5,11,16,25,6,10,21,57,17,104,2,3,3,8,4,4,2,3,458,10,3
1db00b3e736c22bf,6546af7ab545b90c,UFC Fight Night: Blachowicz vs. Santos,2019-02-23,"Prague, Czech Republic",Women's Flyweight,0,51a0c09cbe9b8472,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Mark Collett 27 - 30. Ben Cartlidge 28 - 29. David Lethaby 28 - 29.,,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,3cf66c62d9069f43,Lucie Pudilova,,"5' 8""",125,67,Orthodox,1994-06-13,3.6,37,4.07,50,0.7,31,67,0.6,0,0,14,29,33,105,40,56,57,133,3,3,0,1,2,2,0,1,3,12,13,77,4,8,3,6,7,9,17,22,9,24,15,81,2,2,2,4,3,3,16,20,359,79,3
8bfcaa85e06dc84b,26eddcda9d6b2ffe,Strikeforce - Young Guns,2007-02-10,,Bout,0,b2e3aca4cd363477,win,Decision - Unanimous,3,3:00,3 Rnd (3-3-3),,,,b2e3aca4cd363477,Chris Cariaso,Kamikaze,"5' 3""",125,64,Southpaw,1981-05-27,3.35,43,2.23,61,1.11,39,57,0.8,2a898bf9fb7710b3,Andrew Valladerez,,,135,,,1987-06-28,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e17c7b239e8d6c32,4e5bbc4566049cbf,UFC Fight Night: Machida vs Dollaway,2014-12-20,"Barueri, Sao Paulo, Brazil",Light Heavyweight,0,e51e5cb722bd47a8,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,Fernando Amaral 27 - 30. Lester Griffin 27 - 30. Hallison Pontes 27 - 30.,,52e76bb4b3e852f3,Antonio Carlos Junior,Cara de Sapato,"6' 2""",185,79,Orthodox,1990-03-16,1.95,42,2.14,52,3.42,39,53,0.8,e51e5cb722bd47a8,Patrick Cummins,Durkin,"6' 2""",205,76,Orthodox,1980-11-16,4.26,50,3.35,55,4.49,41,28,0.1,0,0,12,29,62,94,14,32,122,162,1,2,4,8,1,0,0,0,8,25,58,90,3,3,3,3,1,1,1,1,8,24,3,12,2,2,1,2,2,3,58,80,37,676,3
4c257f69fb974088,35dc6220b113b7ec,UFC Fight Night: Fight for the Troops 3,2013-11-06,"Fort Campbell, Kentucky, USA",Women's Bantamweight,0,4c2d90e335e6df19,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Gary Copeland,Amy Evans 27 - 30. Chris Kinman 27 - 30. Sean Brockmole 28 - 29.,,51a0c09cbe9b8472,Liz Carmouche,Girlrilla,"5' 6""",125,66,Orthodox,1984-02-19,2.78,54,2.51,61,2.57,51,65,0.3,4c2d90e335e6df19,Alexis Davis,,"5' 6""",135,68,Orthodox,1984-10-04,4.63,49,4.45,54,0.95,44,34,0.7,0,0,43,85,50,171,65,113,69,190,1,1,1,1,0,0,0,0,21,60,22,125,7,10,7,12,15,15,21,34,39,79,38,148,4,5,11,22,0,1,1,1,18,187,3
1f9ac1648b8e501e,865aa315ea62c511,UFC 208: Holm vs. De Randamie,2017-02-11,"Brooklyn, New York, USA",Welterweight,0,4c7781da8c6cae93,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Jeff Mullen 26 - 30. Eric Colon 27 - 30. Chris Lee 28 - 29.,,4c7781da8c6cae93,Ryan LaFlare,,"6' 1""",170,74,Southpaw,1983-10-01,2.89,40,1.86,63,2.13,44,58,0.2,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,1,0,29,91,19,50,51,116,25,56,1,4,0,4,0,0,0,0,13,63,12,41,14,25,2,4,2,3,5,5,17,68,10,40,5,8,3,3,7,15,6,7,309,112,3
